Link 296430 ,Link 315945 ,Link 278924 ,Link 320227 ,Link 273098 ,Link 313062 ,Link 322476 ,Link 322481 ,Link 302025 ,Link 296664 ,Link 312191 ,Link 290617 ,Link 303810 ,Link 305388 ,Link 326294 ,Link 318438 ,Link 302269 ,Link 306265 ,Link 302739 ,Link 308554 ,
1.221179e+00,1.008322e+02,1.531779e-01,7.533283e+01,3.593662e-01,1.517121e+00,2.733042e+00,1.300255e+01,2.986829e+00,2.857947e+01,6.606730e-01,1.863967e+02,3.291773e+00,1.659288e+00,1.470788e+00,1.743983e+01,3.129042e+00,4.971902e-01,2.684597e+00,6.068308e+00,
1.220212e+00,9.924310e+01,1.520960e-01,7.426669e+01,3.493155e-01,1.539292e+00,2.726916e+00,1.284515e+01,3.011701e+00,2.819706e+01,6.645274e-01,1.837266e+02,3.313655e+00,1.676163e+00,1.480497e+00,1.717140e+01,3.132220e+00,4.720278e-01,2.689068e+00,6.028726e+00,
1.218150e+00,9.769353e+01,1.511926e-01,7.321252e+01,3.405898e-01,1.557374e+00,2.717539e+00,1.269544e+01,3.037857e+00,2.782179e+01,6.695532e-01,1.810843e+02,3.332050e+00,1.685679e+00,1.485571e+00,1.690857e+01,3.133979e+00,4.490198e-01,2.691254e+00,5.989674e+00,
1.214810e+00,9.618472e+01,1.504044e-01,7.217376e+01,3.330368e-01,1.570855e+00,2.705575e+00,1.255298e+01,3.064584e+00,2.745370e+01,6.763723e-01,1.784699e+02,3.346578e+00,1.687267e+00,1.485453e+00,1.665155e+01,3.134387e+00,4.280398e-01,2.691165e+00,5.950500e+00,
1.210023e+00,9.471889e+01,1.497434e-01,7.115295e+01,3.264830e-01,1.579930e+00,2.691754e+00,1.241766e+01,3.091384e+00,2.709427e+01,6.855533e-01,1.758854e+02,3.357021e+00,1.681191e+00,1.479955e+00,1.640013e+01,3.134300e+00,4.089727e-01,2.688449e+00,5.911873e+00,
1.203714e+00,9.329328e+01,1.491832e-01,7.015021e+01,3.207639e-01,1.585183e+00,2.676997e+00,1.229017e+01,3.117671e+00,2.674151e+01,6.973922e-01,1.733233e+02,3.363474e+00,1.668205e+00,1.469186e+00,1.615618e+01,3.133700e+00,3.916656e-01,2.682768e+00,5.873409e+00,
1.195916e+00,9.191415e+01,1.487188e-01,6.916255e+01,3.158095e-01,1.587497e+00,2.662545e+00,1.216960e+01,3.143022e+00,2.639630e+01,7.119970e-01,1.707958e+02,3.366083e+00,1.649162e+00,1.453493e+00,1.591919e+01,3.133021e+00,3.759367e-01,2.674035e+00,5.835777e+00,
1.186698e+00,9.057799e+01,1.483463e-01,6.818911e+01,3.115222e-01,1.587728e+00,2.649207e+00,1.205653e+01,3.167254e+00,2.605862e+01,7.291831e-01,1.682933e+02,3.365181e+00,1.625244e+00,1.433426e+00,1.568845e+01,3.132673e+00,3.617311e-01,2.662332e+00,5.798448e+00,
1.176278e+00,8.929205e+01,1.480423e-01,6.723363e+01,3.077255e-01,1.586614e+00,2.637682e+00,1.195063e+01,3.190340e+00,2.572866e+01,7.483041e-01,1.658207e+02,3.360674e+00,1.597665e+00,1.409734e+00,1.546476e+01,3.132862e+00,3.489372e-01,2.647753e+00,5.762088e+00,
1.164752e+00,8.806053e+01,1.478026e-01,6.629430e+01,3.044171e-01,1.584638e+00,2.628563e+00,1.185210e+01,3.212859e+00,2.540640e+01,7.685146e-01,1.633819e+02,3.353492e+00,1.567381e+00,1.382954e+00,1.524801e+01,3.133795e+00,3.374521e-01,2.630662e+00,5.726687e+00,
1.152375e+00,8.688477e+01,1.476088e-01,6.536712e+01,3.015185e-01,1.581885e+00,2.622140e+00,1.176041e+01,3.235120e+00,2.509283e+01,7.887760e-01,1.609669e+02,3.343737e+00,1.535506e+00,1.353949e+00,1.503733e+01,3.135280e+00,3.271007e-01,2.611480e+00,5.692471e+00,
1.139313e+00,8.577225e+01,1.474400e-01,6.445415e+01,2.989939e-01,1.578013e+00,2.618564e+00,1.167544e+01,3.257731e+00,2.478750e+01,8.080274e-01,1.585838e+02,3.331777e+00,1.502684e+00,1.323344e+00,1.483370e+01,3.137486e+00,3.178112e-01,2.590159e+00,5.659538e+00,
1.125806e+00,8.473307e+01,1.472729e-01,6.355627e+01,2.968180e-01,1.572623e+00,2.617714e+00,1.159841e+01,3.281117e+00,2.449075e+01,8.252698e-01,1.562372e+02,3.318099e+00,1.469681e+00,1.291694e+00,1.463607e+01,3.140181e+00,3.095119e-01,2.567734e+00,5.628271e+00,
1.112170e+00,8.377457e+01,1.471118e-01,6.266983e+01,2.948948e-01,1.565235e+00,2.619514e+00,1.152943e+01,3.305493e+00,2.420411e+01,8.397591e-01,1.539265e+02,3.302952e+00,1.437042e+00,1.259592e+00,1.444378e+01,3.143295e+00,3.020744e-01,2.544335e+00,5.598673e+00,
1.098489e+00,8.291962e+01,1.470373e-01,6.180052e+01,2.932122e-01,1.555392e+00,2.623521e+00,1.146833e+01,3.330975e+00,2.392758e+01,8.510638e-01,1.516563e+02,3.286742e+00,1.405255e+00,1.227464e+00,1.425675e+01,3.146966e+00,2.954323e-01,2.520713e+00,5.570859e+00,
1.084897e+00,8.218208e+01,1.469472e-01,6.094564e+01,2.917220e-01,1.545470e+00,2.631809e+00,1.141942e+01,3.356579e+00,2.366056e+01,8.605690e-01,1.494243e+02,3.269713e+00,1.374570e+00,1.197122e+00,1.407533e+01,3.151265e+00,2.895333e-01,2.497150e+00,5.545238e+00,
1.071666e+00,8.158636e+01,1.468468e-01,6.011171e+01,2.904448e-01,1.536422e+00,2.644084e+00,1.138239e+01,3.382851e+00,2.340574e+01,8.680579e-01,1.472349e+02,3.251892e+00,1.345214e+00,1.167318e+00,1.390085e+01,3.156756e+00,2.842429e-01,2.482189e+00,5.521846e+00,
1.060209e+00,8.114857e+01,1.468107e-01,5.929713e+01,2.911140e-01,1.526794e+00,2.659241e+00,1.135096e+01,3.410983e+00,2.316126e+01,8.727321e-01,1.450883e+02,3.233638e+00,1.320919e+00,1.138415e+00,1.373249e+01,3.163762e+00,2.798830e-01,2.472008e+00,5.504518e+00,
1.051499e+00,8.089637e+01,1.499430e-01,5.850191e+01,2.955333e-01,1.516334e+00,2.678097e+00,1.132494e+01,3.438656e+00,2.292954e+01,8.734535e-01,1.429844e+02,3.214799e+00,1.300569e+00,1.110741e+00,1.356938e+01,3.172964e+00,2.785915e-01,2.467812e+00,5.490901e+00,
1.043571e+00,8.084792e+01,1.566101e-01,5.772814e+01,3.040605e-01,1.504102e+00,2.700957e+00,1.130568e+01,3.463256e+00,2.270949e+01,8.709919e-01,1.409258e+02,3.201746e+00,1.282016e+00,1.084309e+00,1.341535e+01,3.183514e+00,2.762734e-01,2.462811e+00,5.479805e+00,
1.034800e+00,8.101612e+01,1.670501e-01,5.697350e+01,3.155489e-01,1.489028e+00,2.727013e+00,1.129149e+01,3.483382e+00,2.250103e+01,8.662276e-01,1.389113e+02,3.187055e+00,1.265184e+00,1.059016e+00,1.327254e+01,3.195339e+00,2.748719e-01,2.458708e+00,5.473839e+00,
1.026355e+00,8.139877e+01,1.787840e-01,5.624221e+01,3.301266e-01,1.470793e+00,2.754318e+00,1.128033e+01,3.497688e+00,2.230377e+01,8.597563e-01,1.369409e+02,3.175227e+00,1.250782e+00,1.034819e+00,1.313974e+01,3.208121e+00,2.754219e-01,2.458341e+00,5.473469e+00,
1.019861e+00,8.199903e+01,1.882137e-01,5.553624e+01,3.474886e-01,1.449914e+00,2.781098e+00,1.127096e+01,3.505193e+00,2.211820e+01,8.520352e-01,1.350160e+02,3.165560e+00,1.238302e+00,1.011823e+00,1.301613e+01,3.222218e+00,2.776921e-01,2.464098e+00,5.476681e+00,
1.015981e+00,8.278177e+01,1.960114e-01,5.485509e+01,3.673581e-01,1.427163e+00,2.807035e+00,1.126041e+01,3.505976e+00,2.194403e+01,8.435246e-01,1.331372e+02,3.154315e+00,1.226946e+00,9.901577e-01,1.290028e+01,3.238134e+00,2.807574e-01,2.476004e+00,5.479920e+00,
1.014623e+00,8.371623e+01,2.034451e-01,5.419706e+01,3.886897e-01,1.403260e+00,2.832826e+00,1.124819e+01,3.500980e+00,2.177981e+01,8.342779e-01,1.313029e+02,3.140122e+00,1.216226e+00,9.700549e-01,1.278897e+01,3.256194e+00,2.836376e-01,2.491929e+00,5.483249e+00,
1.015480e+00,8.474133e+01,2.105989e-01,5.355964e+01,4.092434e-01,1.378747e+00,2.858346e+00,1.123313e+01,3.491355e+00,2.162609e+01,8.243804e-01,1.295120e+02,3.123293e+00,1.206666e+00,9.515206e-01,1.268106e+01,3.276416e+00,2.859068e-01,2.509038e+00,5.486520e+00,
1.018461e+00,8.580067e+01,2.170185e-01,5.294141e+01,4.260978e-01,1.354105e+00,2.883357e+00,1.121457e+01,3.477874e+00,2.148294e+01,8.138509e-01,1.277697e+02,3.105121e+00,1.198903e+00,9.345786e-01,1.257440e+01,3.299147e+00,2.878170e-01,2.524827e+00,5.491168e+00,
1.023159e+00,8.682871e+01,2.220860e-01,5.234229e+01,4.382353e-01,1.329789e+00,2.907257e+00,1.119152e+01,3.461148e+00,2.134918e+01,8.026739e-01,1.260688e+02,3.087683e+00,1.193425e+00,9.191567e-01,1.246826e+01,3.324540e+00,2.896834e-01,2.538131e+00,5.497581e+00,
1.029559e+00,8.776657e+01,2.250196e-01,5.175972e+01,4.464937e-01,1.306003e+00,2.929559e+00,1.116434e+01,3.441584e+00,2.122559e+01,7.910976e-01,1.244203e+02,3.072159e+00,1.189913e+00,9.052412e-01,1.236293e+01,3.352849e+00,2.917079e-01,2.548419e+00,5.505720e+00,
1.040361e+00,8.856882e+01,2.256162e-01,5.119613e+01,4.521622e-01,1.283001e+00,2.949952e+00,1.113301e+01,3.419917e+00,2.111265e+01,7.792437e-01,1.228163e+02,3.058966e+00,1.193194e+00,8.927918e-01,1.225943e+01,3.383984e+00,2.956142e-01,2.555825e+00,5.516498e+00,
1.052097e+00,8.920329e+01,2.252350e-01,5.064726e+01,4.562861e-01,1.260455e+00,2.968399e+00,1.109731e+01,3.396435e+00,2.100892e+01,7.672672e-01,1.212633e+02,3.047988e+00,1.196038e+00,8.817768e-01,1.215608e+01,3.419572e+00,2.968422e-01,2.560882e+00,5.529259e+00,
1.063464e+00,8.965005e+01,2.230542e-01,5.011293e+01,4.594411e-01,1.238397e+00,2.985349e+00,1.105752e+01,3.371323e+00,2.091525e+01,7.553085e-01,1.197627e+02,3.040075e+00,1.197900e+00,8.721344e-01,1.205297e+01,3.457073e+00,2.983587e-01,2.563766e+00,5.544670e+00,
1.075600e+00,8.989366e+01,2.202444e-01,4.959397e+01,4.616625e-01,1.216635e+00,3.001538e+00,1.101415e+01,3.345002e+00,2.083236e+01,7.434722e-01,1.183203e+02,3.035046e+00,1.200766e+00,8.636917e-01,1.194960e+01,3.495679e+00,2.999222e-01,2.564867e+00,5.562035e+00,
1.089164e+00,8.995185e+01,2.164809e-01,4.909132e+01,4.624718e-01,1.195148e+00,3.017640e+00,1.096686e+01,3.317730e+00,2.075921e+01,7.317745e-01,1.169387e+02,3.032075e+00,1.204984e+00,8.564720e-01,1.184628e+01,3.534703e+00,3.004591e-01,2.564546e+00,5.581813e+00,
1.103622e+00,8.984895e+01,2.122601e-01,4.861594e+01,4.618046e-01,1.249242e+00,3.037218e+00,1.094594e+01,3.289618e+00,2.069706e+01,7.276546e-01,1.156251e+02,3.030654e+00,1.210112e+00,8.705286e-01,1.174748e+01,3.574425e+00,2.993488e-01,2.572117e+00,5.603520e+00,
1.121664e+00,8.957896e+01,2.082372e-01,4.817160e+01,4.592038e-01,1.376569e+00,3.064557e+00,1.096819e+01,3.263588e+00,2.064737e+01,7.453536e-01,1.143923e+02,3.029281e+00,1.221961e+00,8.945459e-01,1.169989e+01,3.630715e+00,2.972393e-01,2.610590e+00,5.677248e+00,
1.150064e+00,8.917593e+01,2.067888e-01,4.774831e+01,4.568207e-01,1.554243e+00,3.106507e+00,1.097916e+01,3.242857e+00,2.060696e+01,8.089157e-01,1.132430e+02,3.033968e+00,1.246735e+00,9.249834e-01,1.193143e+01,3.692645e+00,3.009680e-01,2.673753e+00,5.815950e+00,
1.178306e+00,8.866019e+01,2.068562e-01,4.732707e+01,4.538324e-01,1.704579e+00,3.174066e+00,1.096580e+01,3.226073e+00,2.057811e+01,8.986295e-01,1.121874e+02,3.043721e+00,1.271801e+00,9.644288e-01,1.286447e+01,3.753838e+00,2.986600e-01,2.748364e+00,6.011598e+00,
1.195470e+00,8.804352e+01,2.090459e-01,4.690270e+01,4.500241e-01,1.845385e+00,3.258394e+00,1.093514e+01,3.212130e+00,2.055871e+01,9.643730e-01,1.112401e+02,3.055732e+00,1.299033e+00,1.008559e+00,1.459581e+01,3.809379e+00,2.989616e-01,2.819278e+00,6.238138e+00,
1.209030e+00,8.734457e+01,2.109791e-01,4.648692e+01,4.461527e-01,2.010959e+00,3.363357e+00,1.089657e+01,3.201866e+00,2.054709e+01,9.951888e-01,1.104106e+02,3.077740e+00,1.328680e+00,1.045307e+00,1.658493e+01,3.861366e+00,3.022918e-01,2.907936e+00,6.427342e+00,
1.227358e+00,8.658772e+01,2.122950e-01,4.608349e+01,4.414430e-01,2.229101e+00,3.506240e+00,1.085898e+01,3.195035e+00,2.054173e+01,1.006259e+00,1.097158e+02,3.102363e+00,1.358103e+00,1.069304e+00,1.786860e+01,3.913012e+00,3.069033e-01,3.037672e+00,6.526603e+00,
1.253127e+00,8.578004e+01,2.132975e-01,4.569619e+01,4.362170e-01,2.620386e+00,3.703611e+00,1.082656e+01,3.190794e+00,2.054352e+01,1.011267e+00,1.091695e+02,3.119003e+00,1.384786e+00,1.087700e+00,1.807035e+01,3.963522e+00,3.115672e-01,3.202941e+00,6.546861e+00,
1.286905e+00,8.493515e+01,2.139832e-01,4.532683e+01,4.309454e-01,3.379700e+00,3.965070e+00,1.080000e+01,3.188262e+00,2.055062e+01,1.018638e+00,1.087851e+02,3.127871e+00,1.408435e+00,1.112249e+00,1.779320e+01,4.012027e+00,3.160172e-01,3.363398e+00,6.532111e+00,
1.328494e+00,8.407347e+01,2.141867e-01,4.497738e+01,4.252107e-01,4.202648e+00,4.282842e+00,1.077914e+01,3.186690e+00,2.056291e+01,1.030931e+00,1.085661e+02,3.134649e+00,1.431787e+00,1.150750e+00,1.764477e+01,4.058300e+00,3.207209e-01,3.479987e+00,6.516534e+00,
1.376762e+00,8.318980e+01,2.137698e-01,4.464896e+01,4.191032e-01,4.569970e+00,4.619345e+00,1.076530e+01,3.185762e+00,2.058009e+01,1.045586e+00,1.085206e+02,3.143590e+00,1.456895e+00,1.205280e+00,1.786533e+01,4.103015e+00,3.262050e-01,3.540775e+00,6.515314e+00,
1.428326e+00,8.230407e+01,2.126693e-01,4.434115e+01,4.124269e-01,4.451756e+00,4.920582e+00,1.076116e+01,3.184997e+00,2.060057e+01,1.057941e+00,1.086389e+02,3.156558e+00,1.483126e+00,1.274288e+00,1.838618e+01,4.147944e+00,3.326089e-01,3.557843e+00,6.530980e+00,
1.479314e+00,8.141350e+01,2.109457e-01,4.405522e+01,4.055460e-01,4.073510e+00,5.156252e+00,1.077182e+01,3.184066e+00,2.062440e+01,1.064813e+00,1.089167e+02,3.174481e+00,1.507981e+00,1.356031e+00,1.896584e+01,4.193478e+00,3.395544e-01,3.550421e+00,6.561270e+00,
1.527552e+00,8.051949e+01,2.085103e-01,4.379416e+01,3.987927e-01,3.619206e+00,5.343677e+00,1.080362e+01,3.183827e+00,2.064986e+01,1.065956e+00,1.093317e+02,3.196468e+00,1.529850e+00,1.450569e+00,1.937123e+01,4.237746e+00,3.463264e-01,3.535652e+00,6.602602e+00,
1.572890e+00,7.963359e+01,2.055530e-01,4.356137e+01,3.923791e-01,3.183695e+00,5.532593e+00,1.086096e+01,3.184867e+00,2.067548e+01,1.064708e+00,1.098615e+02,3.222300e+00,1.549054e+00,1.559795e+00,1.948791e+01,4.278866e+00,3.520371e-01,3.523454e+00,6.652202e+00,
1.616435e+00,7.875625e+01,2.021680e-01,4.335722e+01,3.864188e-01,2.804068e+00,5.773386e+00,1.094648e+01,3.188051e+00,2.070070e+01,1.068890e+00,1.104725e+02,3.250727e+00,1.567742e+00,1.686910e+00,1.932669e+01,4.315186e+00,3.562239e-01,3.518450e+00,6.708602e+00,
1.658822e+00,7.788202e+01,1.985307e-01,4.317768e+01,3.808863e-01,2.488581e+00,6.101109e+00,1.106036e+01,3.194035e+00,2.072502e+01,1.089762e+00,1.111280e+02,3.280461e+00,1.589375e+00,1.836186e+00,1.897277e+01,4.347034e+00,3.585435e-01,3.522214e+00,6.772167e+00,
1.699464e+00,7.701998e+01,1.948272e-01,4.302549e+01,3.756016e-01,2.233732e+00,6.546198e+00,1.120130e+01,3.203224e+00,2.074823e+01,1.139249e+00,1.117894e+02,3.310400e+00,1.617591e+00,2.012538e+00,1.852120e+01,4.375181e+00,3.589851e-01,3.534933e+00,6.843987e+00,
1.737512e+00,7.616485e+01,1.911871e-01,4.290536e+01,3.706436e-01,2.031826e+00,7.144455e+00,1.136627e+01,3.215872e+00,2.076972e+01,1.223598e+00,1.124197e+02,3.339345e+00,1.655633e+00,2.219001e+00,1.804202e+01,4.400278e+00,3.576481e-01,3.557029e+00,6.925238e+00,
1.773039e+00,7.531969e+01,1.877338e-01,4.282541e+01,3.658852e-01,1.874774e+00,7.905862e+00,1.155578e+01,3.232362e+00,2.079077e+01,1.337097e+00,1.129831e+02,3.367525e+00,1.705870e+00,2.454432e+00,1.757620e+01,4.423098e+00,3.548413e-01,3.588610e+00,7.014664e+00,
1.806817e+00,7.449213e+01,1.845736e-01,4.279152e+01,3.613015e-01,1.755510e+00,8.750475e+00,1.177662e+01,3.253021e+00,2.081154e+01,1.462707e+00,1.134556e+02,3.395099e+00,1.769340e+00,2.715048e+00,1.714273e+01,4.441927e+00,3.508980e-01,3.628579e+00,7.110966e+00,
1.840554e+00,7.366868e+01,1.816708e-01,4.280717e+01,3.567714e-01,1.667782e+00,9.507071e+00,1.204285e+01,3.277854e+00,2.083297e+01,1.581197e+00,1.138131e+02,3.424360e+00,1.845114e+00,3.000209e+00,1.675538e+01,4.455266e+00,3.462064e-01,3.673916e+00,7.212238e+00,
1.875090e+00,7.285786e+01,1.790608e-01,4.287236e+01,3.522338e-01,1.606325e+00,1.001399e+01,1.237615e+01,3.306251e+00,2.085698e+01,1.681411e+00,1.140461e+02,3.456958e+00,1.929629e+00,3.317082e+00,1.642627e+01,4.461455e+00,3.410268e-01,3.720601e+00,7.317570e+00,
1.909667e+00,7.205556e+01,1.766958e-01,4.297954e+01,3.477800e-01,1.566088e+00,1.020966e+01,1.280047e+01,3.337189e+00,2.088467e+01,1.763230e+00,1.141471e+02,3.494494e+00,2.016855e+00,3.675761e+00,1.616008e+01,4.459962e+00,3.356296e-01,3.764563e+00,7.428353e+00,
1.942171e+00,7.126521e+01,1.745550e-01,4.312607e+01,3.434010e-01,1.542306e+00,1.012862e+01,1.333706e+01,3.369205e+00,2.091805e+01,1.832871e+00,1.141183e+02,3.538263e+00,2.099346e+00,4.074314e+00,1.595608e+01,4.452812e+00,3.302434e-01,3.803339e+00,7.546232e+00,
1.969434e+00,7.048115e+01,1.726361e-01,4.332201e+01,3.390343e-01,1.530618e+00,9.849612e+00,1.400170e+01,3.400347e+00,2.095903e+01,1.895761e+00,1.139622e+02,3.588766e+00,2.170874e+00,4.485620e+00,1.580537e+01,4.442167e+00,3.250039e-01,3.836831e+00,7.673551e+00,
1.988848e+00,6.970857e+01,1.708372e-01,4.358606e+01,3.348352e-01,1.526802e+00,9.454285e+00,1.481214e+01,3.429202e+00,2.101003e+01,1.952704e+00,1.136924e+02,3.645308e+00,2.227276e+00,4.861562e+00,1.569143e+01,4.431527e+00,3.200088e-01,3.866881e+00,7.809354e+00,
1.998837e+00,6.894846e+01,1.691600e-01,4.395241e+01,3.307439e-01,1.527201e+00,9.006627e+00,1.580819e+01,3.454682e+00,2.107272e+01,1.999683e+00,1.133189e+02,3.706428e+00,2.267511e+00,5.153566e+00,1.559686e+01,4.424208e+00,3.153238e-01,3.895936e+00,7.951423e+00,
1.999219e+00,6.820116e+01,1.675432e-01,4.445467e+01,3.267637e-01,1.528803e+00,8.551589e+00,1.706726e+01,3.476228e+00,2.114772e+01,2.030637e+00,1.128558e+02,3.769963e+00,2.293136e+00,5.332931e+00,1.550678e+01,4.423001e+00,3.110228e-01,3.927386e+00,8.092980e+00,
1.991025e+00,6.746574e+01,1.660057e-01,4.512005e+01,3.229727e-01,1.529497e+00,8.115768e+00,1.870528e+01,3.493733e+00,2.123608e+01,2.041014e+00,1.123101e+02,3.832996e+00,2.307209e+00,5.398344e+00,1.541250e+01,4.429046e+00,3.071260e-01,3.963030e+00,8.226373e+00,
1.976081e+00,6.674627e+01,1.645680e-01,4.593615e+01,3.192526e-01,1.528032e+00,7.713834e+00,2.083058e+01,3.508137e+00,2.133644e+01,2.029458e+00,1.117037e+02,3.893144e+00,2.313281e+00,5.367639e+00,1.531403e+01,4.443187e+00,3.036152e-01,4.004787e+00,8.343167e+00,
1.956380e+00,6.604955e+01,1.632018e-01,4.685003e+01,3.157013e-01,1.524040e+00,7.351161e+00,2.345069e+01,3.519956e+00,2.144655e+01,1.998221e+00,1.110420e+02,3.947948e+00,2.314578e+00,5.267152e+00,1.522236e+01,4.464351e+00,3.005767e-01,4.053082e+00,8.436451e+00,
1.933669e+00,6.537205e+01,1.619084e-01,4.776164e+01,3.123541e-01,1.517767e+00,7.029079e+00,2.639464e+01,3.529933e+00,2.156402e+01,1.951947e+00,1.103409e+02,3.995944e+00,2.313130e+00,5.121849e+00,1.515626e+01,4.489814e+00,2.978812e-01,4.107732e+00,8.503127e+00,
1.909311e+00,6.472166e+01,1.607602e-01,4.857710e+01,3.092040e-01,1.509983e+00,6.746314e+00,2.932827e+01,3.538764e+00,2.168343e+01,1.896494e+00,1.096020e+02,4.035967e+00,2.310414e+00,4.951711e+00,1.514320e+01,4.516418e+00,2.955255e-01,4.168272e+00,8.542808e+00,
1.884384e+00,6.410173e+01,1.597254e-01,4.923188e+01,3.063282e-01,1.501894e+00,6.500848e+00,3.189146e+01,3.546993e+00,2.180131e+01,1.837807e+00,1.088402e+02,4.068015e+00,2.306294e+00,4.770396e+00,1.521733e+01,4.540166e+00,2.934497e-01,4.233873e+00,8.558308e+00,
1.859356e+00,6.351169e+01,1.587979e-01,4.972612e+01,3.036791e-01,1.495018e+00,6.292200e+00,3.383764e+01,3.554598e+00,2.191208e+01,1.781247e+00,1.080605e+02,4.092474e+00,2.300199e+00,4.586265e+00,1.541132e+01,4.557746e+00,2.915851e-01,4.303408e+00,8.553576e+00,
1.834244e+00,6.295460e+01,1.579432e-01,5.010704e+01,3.011759e-01,1.490704e+00,6.122342e+00,3.509599e+01,3.561610e+00,2.201293e+01,1.731347e+00,1.072687e+02,4.109944e+00,2.291050e+00,4.403605e+00,1.574911e+01,4.567201e+00,2.898750e-01,4.375032e+00,8.532922e+00,
1.808990e+00,6.243428e+01,1.571999e-01,5.045098e+01,2.988729e-01,1.490265e+00,5.996614e+00,3.573024e+01,3.567770e+00,2.210052e+01,1.691898e+00,1.064693e+02,4.121413e+00,2.277449e+00,4.224382e+00,1.623364e+01,4.567394e+00,2.882671e-01,4.446762e+00,8.500031e+00,
1.783378e+00,6.194662e+01,1.565589e-01,5.085463e+01,2.967798e-01,1.494653e+00,5.923338e+00,3.587446e+01,3.572699e+00,2.217247e+01,1.665900e+00,1.056665e+02,4.127643e+00,2.258169e+00,4.049226e+00,1.683574e+01,4.558966e+00,2.866645e-01,4.515464e+00,8.457827e+00,
1.757104e+00,6.148716e+01,1.559692e-01,5.141874e+01,2.949115e-01,1.504016e+00,5.912154e+00,3.567323e+01,3.576157e+00,2.222820e+01,1.655578e+00,1.048612e+02,4.129564e+00,2.232558e+00,3.878469e+00,1.749460e+01,4.543138e+00,2.850873e-01,4.577260e+00,8.409217e+00,
1.729918e+00,6.105494e+01,1.554281e-01,5.225764e+01,2.932355e-01,1.517770e+00,5.969001e+00,3.525726e+01,3.577797e+00,2.226732e+01,1.662008e+00,1.040602e+02,4.127587e+00,2.200624e+00,3.712173e+00,1.813358e+01,4.521907e+00,2.834990e-01,4.628283e+00,8.355762e+00,
1.701738e+00,6.064204e+01,1.550059e-01,5.348912e+01,2.916767e-01,1.534308e+00,6.090734e+00,3.473056e+01,3.577474e+00,2.229185e+01,1.684998e+00,1.032675e+02,4.122025e+00,2.162502e+00,3.550687e+00,1.868423e+01,4.497538e+00,2.818442e-01,4.664910e+00,8.298527e+00,
1.672279e+00,6.024016e+01,1.546212e-01,5.521642e+01,2.902641e-01,1.551485e+00,6.260606e+00,3.417454e+01,3.575244e+00,2.230214e+01,1.722838e+00,1.024847e+02,4.113230e+00,2.119192e+00,3.394149e+00,1.910157e+01,4.471852e+00,2.801386e-01,4.684720e+00,8.238652e+00,
1.641845e+00,5.984757e+01,1.542705e-01,5.746834e+01,2.890156e-01,1.566827e+00,6.450945e+00,3.364757e+01,3.571069e+00,2.230093e+01,1.772174e+00,1.017127e+02,4.100754e+00,2.071585e+00,3.242951e+00,1.936898e+01,4.446925e+00,2.784802e-01,4.686083e+00,8.176292e+00,
1.610521e+00,5.946156e+01,1.539481e-01,6.013432e+01,2.878850e-01,1.578168e+00,6.631939e+00,3.319350e+01,3.565079e+00,2.229212e+01,1.828593e+00,1.009522e+02,4.084613e+00,2.020946e+00,3.097454e+00,1.949358e+01,4.424221e+00,2.767346e-01,4.669034e+00,8.112840e+00,
1.578392e+00,5.907599e+01,1.536448e-01,6.294899e+01,2.868205e-01,1.583996e+00,6.781590e+00,3.283999e+01,3.557452e+00,2.227780e+01,1.887354e+00,1.002071e+02,4.064751e+00,1.968560e+00,2.958192e+00,1.949730e+01,4.404179e+00,2.750467e-01,4.635262e+00,8.048550e+00,
1.545974e+00,5.868659e+01,1.533797e-01,6.557475e+01,2.858560e-01,1.583891e+00,6.892195e+00,3.260250e+01,3.548243e+00,2.226128e+01,1.944191e+00,9.947723e+01,4.040610e+00,1.915437e+00,2.825197e+00,1.940756e+01,4.387566e+00,2.734317e-01,4.587623e+00,7.983520e+00,
1.513358e+00,5.829663e+01,1.531488e-01,6.773071e+01,2.849933e-01,1.578097e+00,6.967468e+00,3.248160e+01,3.537442e+00,2.224516e+01,1.996017e+00,9.876324e+01,4.012319e+00,1.862685e+00,2.698752e+00,1.924996e+01,4.374469e+00,2.718570e-01,4.528989e+00,7.918524e+00,
1.481096e+00,5.790555e+01,1.530542e-01,6.927075e+01,2.842393e-01,1.567679e+00,7.020086e+00,3.246009e+01,3.525025e+00,2.223111e+01,2.040983e+00,9.806513e+01,3.979869e+00,1.810794e+00,2.578795e+00,1.904794e+01,4.364669e+00,2.707676e-01,4.463064e+00,7.853677e+00,
1.449921e+00,5.751567e+01,1.535126e-01,7.019236e+01,2.835168e-01,1.554186e+00,7.066539e+00,3.250695e+01,3.511067e+00,2.222228e+01,2.078264e+00,9.738239e+01,3.944235e+00,1.760706e+00,2.465510e+00,1.881982e+01,4.357784e+00,2.695137e-01,4.393375e+00,7.789857e+00,
1.419082e+00,5.713252e+01,1.542585e-01,7.058725e+01,2.828525e-01,1.539307e+00,7.123354e+00,3.257813e+01,3.495563e+00,2.221969e+01,2.107747e+00,9.671435e+01,3.904861e+00,1.712705e+00,2.358680e+00,1.857825e+01,4.352921e+00,2.683572e-01,4.323109e+00,7.727268e+00,
