Link 296430 ,Link 315945 ,Link 278924 ,Link 320227 ,Link 273098 ,Link 313062 ,Link 322476 ,Link 322481 ,Link 302025 ,Link 296664 ,Link 312191 ,Link 290617 ,Link 303810 ,Link 305388 ,Link 326294 ,Link 318438 ,Link 302269 ,Link 306265 ,Link 302739 ,Link 308554 ,
1.233093e+00,1.168601e+02,1.752520e-01,8.474892e+01,5.515850e-01,1.325059e+00,2.692348e+00,1.466085e+01,2.843940e+00,3.230234e+01,5.962090e-01,2.114858e+02,3.022597e+00,1.421380e+00,1.274109e+00,2.010429e+01,3.003545e+00,7.893751e-01,2.595570e+00,6.437559e+00,
1.229112e+00,1.149217e+02,1.713627e-01,8.384768e+01,5.168399e-01,1.337735e+00,2.693383e+00,1.445923e+01,2.853918e+00,3.186305e+01,6.079323e-01,2.086319e+02,3.053359e+00,1.441553e+00,1.301595e+00,1.978176e+01,3.024382e+00,7.600450e-01,2.608125e+00,6.392081e+00,
1.225880e+00,1.130180e+02,1.679205e-01,8.286897e+01,4.864870e-01,1.352626e+00,2.698005e+00,1.426141e+01,2.864643e+00,3.143190e+01,6.189089e-01,2.057877e+02,3.084600e+00,1.463889e+00,1.327907e+00,1.946838e+01,3.044476e+00,7.263628e-01,2.620245e+00,6.348813e+00,
1.223517e+00,1.111567e+02,1.648666e-01,8.183831e+01,4.600300e-01,1.369992e+00,2.705211e+00,1.406785e+01,2.876658e+00,3.100769e+01,6.287847e-01,2.029549e+02,3.116129e+00,1.489008e+00,1.352923e+00,1.916183e+01,3.063140e+00,6.907234e-01,2.631811e+00,6.307062e+00,
1.222000e+00,1.093320e+02,1.621672e-01,8.077277e+01,4.369687e-01,1.390099e+00,2.713820e+00,1.387844e+01,2.890089e+00,3.058833e+01,6.371856e-01,2.001429e+02,3.147725e+00,1.516776e+00,1.376809e+00,1.886082e+01,3.079823e+00,6.547645e-01,2.642661e+00,6.266146e+00,
1.221302e+00,1.075556e+02,1.597780e-01,7.968728e+01,4.169182e-01,1.413002e+00,2.722276e+00,1.369222e+01,2.905428e+00,3.017446e+01,6.440531e-01,1.973464e+02,3.179105e+00,1.546737e+00,1.399431e+00,1.856581e+01,3.094425e+00,6.196346e-01,2.652929e+00,6.226097e+00,
1.221193e+00,1.058189e+02,1.576891e-01,7.859518e+01,3.994599e-01,1.438297e+00,2.729492e+00,1.351182e+01,2.922681e+00,2.976636e+01,6.495132e-01,1.945756e+02,3.209803e+00,1.577804e+00,1.420650e+00,1.827674e+01,3.106593e+00,5.859499e-01,2.662382e+00,6.186346e+00,
1.221375e+00,1.041226e+02,1.559094e-01,7.750217e+01,3.842247e-01,1.465069e+00,2.734100e+00,1.333656e+01,2.941999e+00,2.936333e+01,6.537841e-01,1.918262e+02,3.239379e+00,1.608323e+00,1.440036e+00,1.799305e+01,3.116376e+00,5.541555e-01,2.670979e+00,6.146897e+00,
1.221475e+00,1.024584e+02,1.544442e-01,7.641319e+01,3.709641e-01,1.491834e+00,2.735393e+00,1.316626e+01,2.963496e+00,2.896734e+01,6.573268e-01,1.891013e+02,3.266879e+00,1.636073e+00,1.456967e+00,1.771441e+01,3.123765e+00,5.245860e-01,2.678414e+00,6.107678e+00,
1.221222e+00,1.008327e+02,1.531779e-01,7.533244e+01,3.593554e-01,1.517068e+00,2.732972e+00,1.300260e+01,2.986767e+00,2.857830e+01,6.606751e-01,1.864032e+02,3.291910e+00,1.659350e+00,1.470757e+00,1.744013e+01,3.128993e+00,4.971952e-01,2.684612e+00,6.068348e+00,
1.220219e+00,9.924389e+01,1.520960e-01,7.426422e+01,3.493184e-01,1.539274e+00,2.726868e+00,1.284512e+01,3.011667e+00,2.819577e+01,6.645317e-01,1.837323e+02,3.313679e+00,1.676227e+00,1.480484e+00,1.717141e+01,3.132332e+00,4.720330e-01,2.689127e+00,6.028980e+00,
1.218131e+00,9.769758e+01,1.511926e-01,7.321136e+01,3.405861e-01,1.557374e+00,2.717417e+00,1.269541e+01,3.037796e+00,2.782047e+01,6.695543e-01,1.810901e+02,3.332058e+00,1.685736e+00,1.485558e+00,1.690863e+01,3.134077e+00,4.490246e-01,2.691347e+00,5.989668e+00,
1.214819e+00,9.618742e+01,1.504044e-01,7.217493e+01,3.330459e-01,1.570877e+00,2.705470e+00,1.255277e+01,3.064534e+00,2.745370e+01,6.763616e-01,1.784759e+02,3.346671e+00,1.687342e+00,1.485433e+00,1.665164e+01,3.134570e+00,4.280440e-01,2.691279e+00,5.950674e+00,
1.210034e+00,9.471965e+01,1.497434e-01,7.115515e+01,3.264576e-01,1.579949e+00,2.691637e+00,1.241770e+01,3.091354e+00,2.709344e+01,6.855267e-01,1.758904e+02,3.357069e+00,1.681255e+00,1.479949e+00,1.640051e+01,3.134203e+00,4.089774e-01,2.688535e+00,5.912075e+00,
1.203743e+00,9.329184e+01,1.491832e-01,7.015083e+01,3.207555e-01,1.585183e+00,2.676949e+00,1.229038e+01,3.117596e+00,2.674067e+01,6.973671e-01,1.733281e+02,3.363597e+00,1.668253e+00,1.469176e+00,1.615631e+01,3.133709e+00,3.916731e-01,2.682847e+00,5.873919e+00,
1.195903e+00,9.190937e+01,1.487188e-01,6.916140e+01,3.158214e-01,1.587472e+00,2.662474e+00,1.216980e+01,3.142993e+00,2.639594e+01,7.119583e-01,1.707975e+02,3.366293e+00,1.649175e+00,1.453505e+00,1.591903e+01,3.133068e+00,3.759491e-01,2.674156e+00,5.835875e+00,
1.186763e+00,9.057987e+01,1.483463e-01,6.818942e+01,3.115153e-01,1.587696e+00,2.649126e+00,1.205684e+01,3.167165e+00,2.605830e+01,7.291316e-01,1.682939e+02,3.365253e+00,1.625268e+00,1.433447e+00,1.568819e+01,3.132880e+00,3.617491e-01,2.662382e+00,5.798568e+00,
1.176364e+00,8.929160e+01,1.480423e-01,6.723447e+01,3.077206e-01,1.586587e+00,2.637696e+00,1.195087e+01,3.190312e+00,2.572831e+01,7.482788e-01,1.658194e+02,3.360912e+00,1.597675e+00,1.409749e+00,1.546436e+01,3.133038e+00,3.489595e-01,2.647751e+00,5.762173e+00,
1.164785e+00,8.805938e+01,1.478026e-01,6.629360e+01,3.044301e-01,1.584599e+00,2.628516e+00,1.185226e+01,3.212762e+00,2.540676e+01,7.684913e-01,1.633798e+02,3.353614e+00,1.567385e+00,1.382995e+00,1.524735e+01,3.133818e+00,3.374763e-01,2.630697e+00,5.726814e+00,
1.152397e+00,8.688419e+01,1.476088e-01,6.536758e+01,3.015216e-01,1.581821e+00,2.622070e+00,1.176061e+01,3.235025e+00,2.509277e+01,7.887521e-01,1.609657e+02,3.343691e+00,1.535498e+00,1.353989e+00,1.503680e+01,3.135350e+00,3.271241e-01,2.611488e+00,5.692571e+00,
1.139369e+00,8.577297e+01,1.474400e-01,6.445319e+01,2.990066e-01,1.577942e+00,2.618449e+00,1.167556e+01,3.257641e+00,2.478734e+01,8.080034e-01,1.585842e+02,3.331852e+00,1.502716e+00,1.323392e+00,1.483289e+01,3.137549e+00,3.178316e-01,2.590183e+00,5.659401e+00,
1.125889e+00,8.473472e+01,1.472729e-01,6.355524e+01,2.968329e-01,1.572538e+00,2.617610e+00,1.159839e+01,3.281038e+00,2.449142e+01,8.252403e-01,1.562381e+02,3.318067e+00,1.469787e+00,1.291754e+00,1.463544e+01,3.140010e+00,3.095274e-01,2.567774e+00,5.628366e+00,
1.112151e+00,8.378063e+01,1.471118e-01,6.266997e+01,2.948669e-01,1.565158e+00,2.619431e+00,1.152938e+01,3.305483e+00,2.420474e+01,8.397228e-01,1.539284e+02,3.303044e+00,1.437118e+00,1.259671e+00,1.444296e+01,3.143255e+00,3.020845e-01,2.544408e+00,5.598866e+00,
1.098518e+00,8.292129e+01,1.470373e-01,6.179908e+01,2.932211e-01,1.555345e+00,2.623446e+00,1.146822e+01,3.330831e+00,2.392800e+01,8.510149e-01,1.516569e+02,3.286848e+00,1.405227e+00,1.227518e+00,1.425639e+01,3.147024e+00,2.954375e-01,2.520780e+00,5.571155e+00,
1.084983e+00,8.218443e+01,1.469472e-01,6.094486e+01,2.917290e-01,1.545410e+00,2.631794e+00,1.141929e+01,3.356494e+00,2.366096e+01,8.605317e-01,1.494238e+02,3.269949e+00,1.374527e+00,1.197165e+00,1.407531e+01,3.151253e+00,2.895348e-01,2.497217e+00,5.545631e+00,
1.071777e+00,8.158852e+01,1.468468e-01,6.011060e+01,2.904177e-01,1.536363e+00,2.644077e+00,1.138236e+01,3.382747e+00,2.340630e+01,8.680393e-01,1.472355e+02,3.252179e+00,1.345192e+00,1.167353e+00,1.390092e+01,3.156796e+00,2.842424e-01,2.482234e+00,5.522158e+00,
1.060292e+00,8.115005e+01,1.468107e-01,5.929602e+01,2.910951e-01,1.526753e+00,2.659280e+00,1.135102e+01,3.410884e+00,2.316190e+01,8.727208e-01,1.450894e+02,3.233874e+00,1.320962e+00,1.138446e+00,1.373246e+01,3.163862e+00,2.798823e-01,2.472046e+00,5.504738e+00,
1.051563e+00,8.089789e+01,1.499430e-01,5.850090e+01,2.955196e-01,1.516308e+00,2.678119e+00,1.132493e+01,3.438561e+00,2.293023e+01,8.734508e-01,1.429854e+02,3.215082e+00,1.300627e+00,1.110782e+00,1.356933e+01,3.173083e+00,2.785921e-01,2.467849e+00,5.491085e+00,
1.043620e+00,8.085021e+01,1.566101e-01,5.772684e+01,3.040487e-01,1.504080e+00,2.700979e+00,1.130562e+01,3.463168e+00,2.271006e+01,8.709798e-01,1.409266e+02,3.201925e+00,1.282065e+00,1.084360e+00,1.341529e+01,3.183640e+00,2.762761e-01,2.462852e+00,5.479932e+00,
1.034835e+00,8.101746e+01,1.670501e-01,5.697327e+01,3.155385e-01,1.489007e+00,2.727072e+00,1.129146e+01,3.483299e+00,2.250141e+01,8.662179e-01,1.389123e+02,3.187189e+00,1.265214e+00,1.059061e+00,1.327265e+01,3.195459e+00,2.748769e-01,2.458755e+00,5.473939e+00,
1.026383e+00,8.140129e+01,1.787840e-01,5.624237e+01,3.301177e-01,1.470760e+00,2.754388e+00,1.128047e+01,3.497608e+00,2.230403e+01,8.597500e-01,1.369419e+02,3.175318e+00,1.250805e+00,1.034861e+00,1.314016e+01,3.208224e+00,2.754271e-01,2.458395e+00,5.473605e+00,
1.019909e+00,8.200027e+01,1.882137e-01,5.553646e+01,3.474807e-01,1.449878e+00,2.781148e+00,1.127088e+01,3.505115e+00,2.211796e+01,8.520518e-01,1.350175e+02,3.165656e+00,1.238327e+00,1.011873e+00,1.301659e+01,3.222361e+00,2.777008e-01,2.464155e+00,5.476818e+00,
1.016015e+00,8.278429e+01,1.960114e-01,5.485514e+01,3.673396e-01,1.427120e+00,2.807160e+00,1.126055e+01,3.505902e+00,2.194378e+01,8.435357e-01,1.331387e+02,3.154406e+00,1.226968e+00,9.901768e-01,1.290023e+01,3.238234e+00,2.807681e-01,2.476063e+00,5.480035e+00,
1.014695e+00,8.371588e+01,2.034453e-01,5.419666e+01,3.887032e-01,1.403202e+00,2.832767e+00,1.124822e+01,3.500912e+00,2.177981e+01,8.342906e-01,1.313049e+02,3.140025e+00,1.216223e+00,9.700560e-01,1.278902e+01,3.256137e+00,2.836395e-01,2.491987e+00,5.483150e+00,
1.015534e+00,8.474292e+01,2.106009e-01,5.355920e+01,4.092339e-01,1.378712e+00,2.858368e+00,1.123322e+01,3.491294e+00,2.162593e+01,8.244146e-01,1.295133e+02,3.123322e+00,1.206634e+00,9.515579e-01,1.268074e+01,3.276356e+00,2.859110e-01,2.509097e+00,5.486706e+00,
1.018486e+00,8.580124e+01,2.170187e-01,5.294065e+01,4.260906e-01,1.354073e+00,2.883389e+00,1.121444e+01,3.477821e+00,2.148265e+01,8.138783e-01,1.277704e+02,3.105225e+00,1.198882e+00,9.346289e-01,1.257430e+01,3.298984e+00,2.878255e-01,2.524890e+00,5.491303e+00,
1.023211e+00,8.682771e+01,2.220937e-01,5.234045e+01,4.382145e-01,1.329796e+00,2.907297e+00,1.119164e+01,3.461105e+00,2.134886e+01,8.027003e-01,1.260695e+02,3.087862e+00,1.193489e+00,9.192134e-01,1.246822e+01,3.324485e+00,2.896938e-01,2.538197e+00,5.497505e+00,
1.029601e+00,8.776468e+01,2.250121e-01,5.175888e+01,4.464684e-01,1.306045e+00,2.929646e+00,1.116440e+01,3.441553e+00,2.122532e+01,7.911252e-01,1.244217e+02,3.072006e+00,1.189989e+00,9.053316e-01,1.236310e+01,3.352821e+00,2.917197e-01,2.548465e+00,5.505891e+00,
1.040429e+00,8.856938e+01,2.256168e-01,5.119440e+01,4.521514e-01,1.282979e+00,2.949915e+00,1.113322e+01,3.419898e+00,2.111255e+01,7.792525e-01,1.228176e+02,3.058767e+00,1.193225e+00,8.928503e-01,1.225896e+01,3.383927e+00,2.956288e-01,2.555855e+00,5.516651e+00,
1.052149e+00,8.920437e+01,2.252348e-01,5.064576e+01,4.562753e-01,1.260452e+00,2.968372e+00,1.109744e+01,3.396425e+00,2.100879e+01,7.672766e-01,1.212639e+02,3.047936e+00,1.196052e+00,8.818259e-01,1.215583e+01,3.419546e+00,2.968572e-01,2.560922e+00,5.529501e+00,
1.063498e+00,8.964765e+01,2.230543e-01,5.011139e+01,4.594296e-01,1.238388e+00,2.985373e+00,1.105789e+01,3.371318e+00,2.091500e+01,7.552988e-01,1.197633e+02,3.040111e+00,1.197907e+00,8.721659e-01,1.205288e+01,3.457149e+00,2.983711e-01,2.563820e+00,5.544830e+00,
1.075623e+00,8.989329e+01,2.202446e-01,4.959330e+01,4.616502e-01,1.216600e+00,3.001526e+00,1.101446e+01,3.345002e+00,2.083250e+01,7.434341e-01,1.183209e+02,3.034981e+00,1.200790e+00,8.637271e-01,1.194945e+01,3.495793e+00,2.999326e-01,2.564934e+00,5.562194e+00,
1.089211e+00,8.995307e+01,2.164809e-01,4.909119e+01,4.624673e-01,1.195091e+00,3.017639e+00,1.096696e+01,3.317731e+00,2.075919e+01,7.317417e-01,1.169394e+02,3.031996e+00,1.205071e+00,8.565173e-01,1.184609e+01,3.534749e+00,3.004659e-01,2.564609e+00,5.581918e+00,
1.103675e+00,8.985090e+01,2.122599e-01,4.861577e+01,4.617989e-01,1.249164e+00,3.037177e+00,1.094587e+01,3.289641e+00,2.069697e+01,7.276324e-01,1.156257e+02,3.030642e+00,1.210173e+00,8.705751e-01,1.174730e+01,3.574435e+00,2.993557e-01,2.572179e+00,5.603516e+00,
1.121728e+00,8.958082e+01,2.082372e-01,4.817149e+01,4.592102e-01,1.376491e+00,3.064510e+00,1.096816e+01,3.263611e+00,2.064723e+01,7.453446e-01,1.143935e+02,3.029317e+00,1.222004e+00,8.945832e-01,1.169967e+01,3.630749e+00,2.972442e-01,2.610651e+00,5.677345e+00,
1.150107e+00,8.917735e+01,2.067888e-01,4.774813e+01,4.568151e-01,1.554176e+00,3.106485e+00,1.097912e+01,3.242879e+00,2.060681e+01,8.089114e-01,1.132446e+02,3.034018e+00,1.246752e+00,9.250192e-01,1.193123e+01,3.692598e+00,3.009700e-01,2.673807e+00,5.816062e+00,
1.178335e+00,8.866190e+01,2.068562e-01,4.732690e+01,4.538207e-01,1.704518e+00,3.174042e+00,1.096571e+01,3.226090e+00,2.057843e+01,8.986274e-01,1.121888e+02,3.043790e+00,1.271817e+00,9.644597e-01,1.286436e+01,3.753751e+00,2.986596e-01,2.748410e+00,6.011608e+00,
1.195492e+00,8.804585e+01,2.090459e-01,4.690259e+01,4.500397e-01,1.845317e+00,3.258412e+00,1.093498e+01,3.212140e+00,2.055887e+01,9.643719e-01,1.112421e+02,3.055670e+00,1.299043e+00,1.008584e+00,1.459586e+01,3.809253e+00,2.989601e-01,2.819317e+00,6.238074e+00,
1.209040e+00,8.734712e+01,2.109791e-01,4.648706e+01,4.461666e-01,2.010885e+00,3.363345e+00,1.089634e+01,3.201868e+00,2.054715e+01,9.951911e-01,1.104121e+02,3.077736e+00,1.328689e+00,1.045333e+00,1.658514e+01,3.861289e+00,3.022911e-01,2.907970e+00,6.427252e+00,
1.227360e+00,8.658819e+01,2.122950e-01,4.608343e+01,4.414601e-01,2.229024e+00,3.506235e+00,1.085870e+01,3.195029e+00,2.054171e+01,1.006262e+00,1.097176e+02,3.102481e+00,1.358108e+00,1.069331e+00,1.786885e+01,3.912789e+00,3.069046e-01,3.037711e+00,6.526585e+00,
1.253135e+00,8.577808e+01,2.132975e-01,4.569686e+01,4.362301e-01,2.620308e+00,3.703539e+00,1.082613e+01,3.190779e+00,2.054301e+01,1.011295e+00,1.091717e+02,3.119096e+00,1.384790e+00,1.087730e+00,1.807060e+01,3.963441e+00,3.115706e-01,3.202982e+00,6.546968e+00,
1.286899e+00,8.493611e+01,2.139832e-01,4.532773e+01,4.309516e-01,3.379628e+00,3.965010e+00,1.079961e+01,3.188244e+00,2.055024e+01,1.018666e+00,1.087872e+02,3.127914e+00,1.408439e+00,1.112276e+00,1.779350e+01,4.011954e+00,3.160218e-01,3.363435e+00,6.532312e+00,
1.328555e+00,8.407310e+01,2.141867e-01,4.497815e+01,4.252249e-01,4.202568e+00,4.282767e+00,1.077890e+01,3.186665e+00,2.056315e+01,1.030945e+00,1.085679e+02,3.134757e+00,1.431791e+00,1.150773e+00,1.764522e+01,4.058193e+00,3.207254e-01,3.480013e+00,6.516717e+00,
1.376778e+00,8.319211e+01,2.137698e-01,4.464946e+01,4.190744e-01,4.569895e+00,4.619241e+00,1.076518e+01,3.185753e+00,2.058033e+01,1.045584e+00,1.085225e+02,3.143666e+00,1.456898e+00,1.205306e+00,1.786570e+01,4.102940e+00,3.262080e-01,3.540787e+00,6.515406e+00,
1.428374e+00,8.230457e+01,2.126693e-01,4.434150e+01,4.124242e-01,4.451684e+00,4.920542e+00,1.076077e+01,3.184919e+00,2.060073e+01,1.057927e+00,1.086411e+02,3.156833e+00,1.483106e+00,1.274317e+00,1.838647e+01,4.147887e+00,3.326102e-01,3.557842e+00,6.531015e+00,
1.479401e+00,8.141421e+01,2.109457e-01,4.405615e+01,4.055329e-01,4.073440e+00,5.156180e+00,1.077172e+01,3.184000e+00,2.062461e+01,1.064812e+00,1.089194e+02,3.174603e+00,1.508017e+00,1.356056e+00,1.896609e+01,4.193367e+00,3.395539e-01,3.550409e+00,6.561351e+00,
1.527541e+00,8.052594e+01,2.085103e-01,4.379525e+01,3.988083e-01,3.619125e+00,5.343645e+00,1.080324e+01,3.183817e+00,2.064968e+01,1.065926e+00,1.093347e+02,3.196558e+00,1.529942e+00,1.450572e+00,1.937149e+01,4.237648e+00,3.463241e-01,3.535634e+00,6.602893e+00,
1.572870e+00,7.963760e+01,2.055530e-01,4.356213e+01,3.923709e-01,3.183627e+00,5.532644e+00,1.086087e+01,3.184854e+00,2.067540e+01,1.064677e+00,1.098644e+02,3.222306e+00,1.549092e+00,1.559794e+00,1.948797e+01,4.278817e+00,3.520341e-01,3.523435e+00,6.652593e+00,
1.616423e+00,7.875792e+01,2.021680e-01,4.335670e+01,3.864272e-01,2.804017e+00,5.773266e+00,1.094640e+01,3.188102e+00,2.070070e+01,1.068879e+00,1.104752e+02,3.250677e+00,1.567755e+00,1.686916e+00,1.932690e+01,4.315162e+00,3.562196e-01,3.518429e+00,6.708973e+00,
1.658838e+00,7.788381e+01,1.985307e-01,4.317781e+01,3.809071e-01,2.488533e+00,6.101113e+00,1.106033e+01,3.194038e+00,2.072509e+01,1.089769e+00,1.111299e+02,3.280466e+00,1.589393e+00,1.836197e+00,1.897292e+01,4.347052e+00,3.585378e-01,3.522193e+00,6.772461e+00,
1.699499e+00,7.701540e+01,1.948272e-01,4.302578e+01,3.755893e-01,2.233692e+00,6.546124e+00,1.120131e+01,3.203219e+00,2.074813e+01,1.139254e+00,1.117913e+02,3.310370e+00,1.617608e+00,2.012539e+00,1.852142e+01,4.375041e+00,3.589785e-01,3.534912e+00,6.844288e+00,
1.737549e+00,7.616440e+01,1.911871e-01,4.290568e+01,3.706337e-01,2.031798e+00,7.144481e+00,1.136636e+01,3.215870e+00,2.076929e+01,1.223600e+00,1.124213e+02,3.339513e+00,1.655649e+00,2.218989e+00,1.804232e+01,4.400205e+00,3.576412e-01,3.557011e+00,6.925517e+00,
1.772990e+00,7.532123e+01,1.877338e-01,4.282606e+01,3.659111e-01,1.874755e+00,7.905934e+00,1.155602e+01,3.232368e+00,2.079008e+01,1.337094e+00,1.129843e+02,3.367413e+00,1.705905e+00,2.454424e+00,1.757629e+01,4.423015e+00,3.548349e-01,3.588592e+00,7.014941e+00,
1.806817e+00,7.449091e+01,1.845736e-01,4.279163e+01,3.613041e-01,1.755497e+00,8.750551e+00,1.177678e+01,3.253026e+00,2.081125e+01,1.462717e+00,1.134574e+02,3.395118e+00,1.769400e+00,2.715025e+00,1.714259e+01,4.441905e+00,3.508928e-01,3.628559e+00,7.111266e+00,
1.840544e+00,7.366843e+01,1.816708e-01,4.280728e+01,3.567428e-01,1.667771e+00,9.507048e+00,1.204296e+01,3.277858e+00,2.083273e+01,1.581185e+00,1.138152e+02,3.424526e+00,1.845193e+00,3.000197e+00,1.675576e+01,4.455362e+00,3.462030e-01,3.673887e+00,7.212398e+00,
1.875081e+00,7.285712e+01,1.790608e-01,4.287280e+01,3.522244e-01,1.606319e+00,1.001399e+01,1.237634e+01,3.306248e+00,2.085630e+01,1.681346e+00,1.140485e+02,3.456973e+00,1.929631e+00,3.317095e+00,1.642644e+01,4.461566e+00,3.410257e-01,3.720589e+00,7.317804e+00,
1.909708e+00,7.205532e+01,1.766958e-01,4.297971e+01,3.477914e-01,1.566090e+00,1.020977e+01,1.280066e+01,3.337182e+00,2.088384e+01,1.763152e+00,1.141494e+02,3.494567e+00,2.016851e+00,3.675794e+00,1.616027e+01,4.460152e+00,3.356306e-01,3.764577e+00,7.428735e+00,
1.942096e+00,7.126371e+01,1.745550e-01,4.312622e+01,3.433731e-01,1.542309e+00,1.012847e+01,1.333716e+01,3.369180e+00,2.091727e+01,1.832796e+00,1.141202e+02,3.538447e+00,2.099465e+00,4.074341e+00,1.595631e+01,4.452848e+00,3.302454e-01,3.803400e+00,7.546608e+00,
1.969473e+00,7.048048e+01,1.726361e-01,4.332169e+01,3.390668e-01,1.530614e+00,9.849578e+00,1.400196e+01,3.400329e+00,2.095848e+01,1.895659e+00,1.139645e+02,3.588827e+00,2.170866e+00,4.485668e+00,1.580561e+01,4.442086e+00,3.250037e-01,3.836858e+00,7.673765e+00,
1.988909e+00,6.970757e+01,1.708372e-01,4.358551e+01,3.348531e-01,1.526797e+00,9.454447e+00,1.481236e+01,3.429182e+00,2.100970e+01,1.952627e+00,1.136943e+02,3.645383e+00,2.227287e+00,4.861624e+00,1.569157e+01,4.431525e+00,3.200028e-01,3.866950e+00,7.809738e+00,
1.998875e+00,6.894749e+01,1.691600e-01,4.395228e+01,3.307272e-01,1.527192e+00,9.006739e+00,1.580834e+01,3.454660e+00,2.107190e+01,1.999630e+00,1.133207e+02,3.706580e+00,2.267535e+00,5.153625e+00,1.559700e+01,4.424448e+00,3.153123e-01,3.895971e+00,7.951610e+00,
1.999255e+00,6.819941e+01,1.675432e-01,4.445508e+01,3.267667e-01,1.528794e+00,8.551702e+00,1.706733e+01,3.476202e+00,2.114766e+01,2.030600e+00,1.128576e+02,3.770059e+00,2.293185e+00,5.333002e+00,1.550698e+01,4.422989e+00,3.110064e-01,3.927407e+00,8.093244e+00,
1.991048e+00,6.746391e+01,1.660057e-01,4.512019e+01,3.229786e-01,1.529490e+00,8.115896e+00,1.870526e+01,3.493704e+00,2.123540e+01,2.040975e+00,1.123120e+02,3.833101e+00,2.307237e+00,5.398416e+00,1.541288e+01,4.429123e+00,3.071076e-01,3.963011e+00,8.226616e+00,
1.976048e+00,6.674545e+01,1.645680e-01,4.593652e+01,3.192503e-01,1.528020e+00,7.713743e+00,2.083049e+01,3.508100e+00,2.133590e+01,2.029397e+00,1.117056e+02,3.893100e+00,2.313286e+00,5.367702e+00,1.531433e+01,4.443334e+00,3.035950e-01,4.004747e+00,8.343262e+00,
1.956383e+00,6.604954e+01,1.632018e-01,4.685003e+01,3.157213e-01,1.524012e+00,7.351182e+00,2.345051e+01,3.519907e+00,2.144660e+01,1.998149e+00,1.110437e+02,3.947883e+00,2.314547e+00,5.267193e+00,1.522293e+01,4.464506e+00,3.005562e-01,4.053059e+00,8.436520e+00,
1.933673e+00,6.537204e+01,1.619084e-01,4.776210e+01,3.123458e-01,1.517725e+00,7.029152e+00,2.639439e+01,3.529870e+00,2.156361e+01,1.951888e+00,1.103424e+02,3.995910e+00,2.313173e+00,5.121872e+00,1.515645e+01,4.489981e+00,2.978622e-01,4.107753e+00,8.503209e+00,
1.909381e+00,6.472234e+01,1.607602e-01,4.857692e+01,3.092223e-01,1.509956e+00,6.746256e+00,2.932845e+01,3.538697e+00,2.168323e+01,1.896466e+00,1.096040e+02,4.035983e+00,2.310399e+00,4.951747e+00,1.514368e+01,4.516382e+00,2.955015e-01,4.168234e+00,8.543049e+00,
1.884441e+00,6.410051e+01,1.597254e-01,4.923232e+01,3.063160e-01,1.501868e+00,6.500933e+00,3.189110e+01,3.546899e+00,2.180074e+01,1.837798e+00,1.088427e+02,4.068032e+00,2.306220e+00,4.770461e+00,1.521750e+01,4.540107e+00,2.934224e-01,4.233815e+00,8.558457e+00,
1.859359e+00,6.351438e+01,1.587978e-01,4.972698e+01,3.036592e-01,1.495001e+00,6.292126e+00,3.383738e+01,3.554523e+00,2.191192e+01,1.781255e+00,1.080628e+02,4.092400e+00,2.300298e+00,4.586281e+00,1.541147e+01,4.557851e+00,2.915493e-01,4.303405e+00,8.553522e+00,
1.834268e+00,6.295702e+01,1.579432e-01,5.010788e+01,3.011550e-01,1.490681e+00,6.122272e+00,3.509589e+01,3.561562e+00,2.201327e+01,1.731338e+00,1.072708e+02,4.110150e+00,2.291068e+00,4.403610e+00,1.574948e+01,4.567167e+00,2.898371e-01,4.375046e+00,8.532826e+00,
1.808921e+00,6.243725e+01,1.571999e-01,5.045176e+01,2.988624e-01,1.490220e+00,5.996627e+00,3.573000e+01,3.567705e+00,2.210083e+01,1.691894e+00,1.064716e+02,4.121527e+00,2.277462e+00,4.224361e+00,1.623406e+01,4.567399e+00,2.882427e-01,4.446892e+00,8.500015e+00,
1.783366e+00,6.194857e+01,1.565589e-01,5.085518e+01,2.968007e-01,1.494574e+00,5.923271e+00,3.587411e+01,3.572685e+00,2.217289e+01,1.665899e+00,1.056684e+02,4.127701e+00,2.258115e+00,4.049262e+00,1.683618e+01,4.558968e+00,2.866601e-01,4.515443e+00,8.457957e+00,
1.757102e+00,6.148976e+01,1.559692e-01,5.141969e+01,2.948970e-01,1.503902e+00,5.912088e+00,3.567294e+01,3.576169e+00,2.222826e+01,1.655553e+00,1.048623e+02,4.129436e+00,2.232575e+00,3.878430e+00,1.749504e+01,4.543143e+00,2.850845e-01,4.577305e+00,8.409363e+00,
1.729888e+00,6.105561e+01,1.554281e-01,5.225763e+01,2.931926e-01,1.517649e+00,5.968921e+00,3.525732e+01,3.577709e+00,2.226767e+01,1.661982e+00,1.040620e+02,4.127684e+00,2.200568e+00,3.712223e+00,1.813406e+01,4.521834e+00,2.834748e-01,4.628398e+00,8.356017e+00,
1.701689e+00,6.064087e+01,1.550059e-01,5.348963e+01,2.916934e-01,1.534194e+00,6.090663e+00,3.473045e+01,3.577585e+00,2.229181e+01,1.684988e+00,1.032692e+02,4.122206e+00,2.162562e+00,3.550689e+00,1.868435e+01,4.497390e+00,2.818123e-01,4.664984e+00,8.298472e+00,
